date,municipality,municipality_type,psgc_code,latitude,longitude,climate_zone,supply_system,grid_connected,planned_grid_connection_year,population,households_estimated,electrification_rate_est,residential_customer_count,nonresidential_customer_count,customer_count,economic_load_index,urban_intensity_index,consumption_kwh,peak_demand_kw,available_capacity_kw,capacity_utilization_pct,outage_minutes,temperature_mean_c,temperature_min_c,temperature_max_c,humidity_mean_pct,rainfall_mm,heat_index_mean_c,wind_speed_mean_kph,cloud_cover_mean_pct,is_holiday,holiday_name,holiday_type,is_weekend,day_of_week,month,quarter,year,is_special_event,special_event_name,record_status,record_notes,data_split,energy_anchor_type,data_classification,municipality_population_share_pct,consumption_lag_1,consumption_lag_2,consumption_lag_7,consumption_lag_14,consumption_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,temperature_lag_1,rainfall_lag_1,consumption_vs_30d_pct,demand_level
2020-04-22,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42232,10484,0.8937,9369.0,618.0,9987.0,1.04,0.82,30996.74,1925.38,4368.87,44.07,0,30.55,24.09,35.63,76.65,0.0,38.35,7.74,35.8,0,,,0,Wednesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9452,30139.94,30346.71,26083.96,33192.72,31265.0,27382.085714,27656.447143,28871.504333,2008.153062,30.05,0.0,7.361015,ELEVATED
2020-04-23,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42233,10484,0.8937,9370.0,618.0,9988.0,1.04,0.82,30282.09,1812.35,4267.84,42.47,0,30.19,23.95,35.09,77.88,0.0,37.63,7.79,47.87,0,,,0,Thursday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9453,30996.74,30139.94,26642.6,26830.09,30146.36,28083.911429,27499.591429,28862.562333,2314.042358,30.55,0.0,4.918232,NORMAL
2020-04-24,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42235,10485,0.8937,9371.0,618.0,9989.0,1.04,0.82,27509.87,1674.17,4275.66,39.16,90,28.42,24.02,31.87,87.61,85.33,34.61,14.3,77.72,0,,,0,Friday,4,2,2020,1,COVID-19 community quarantine period,SEVERE_WEATHER,Synthetic severe-weather interruption scenario.,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9455,30282.09,30996.74,26855.94,30747.33,31450.35,28603.838571,27746.162857,28867.086667,2344.891361,30.19,0.0,-4.701606,NORMAL
2020-04-25,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42236,10485,0.8938,9371.0,618.0,9989.0,1.04,0.82,27895.87,1680.54,4282.77,39.24,0,29.84,23.85,34.55,76.67,0.0,36.29,5.08,69.96,0,,,1,Saturday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9456,27509.87,30282.09,26192.44,25996.29,30024.64,28697.257143,27514.915714,28735.737333,2275.654543,28.42,85.33,-2.922728,NORMAL
2020-04-26,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42237,10486,0.8938,9373.0,619.0,9992.0,1.04,0.82,25677.19,1509.0,4233.87,35.64,0,29.64,23.66,34.34,76.5,0.0,35.69,9.71,44.17,0,,,1,Sunday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9456,27895.87,27509.87,25413.01,26152.28,27509.91,28940.604286,27650.6,28664.778333,2042.270354,29.84,0.0,-10.422506,NORMAL
2020-04-27,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42239,10486,0.8938,9373.0,619.0,9992.0,1.04,0.82,28906.38,1738.8,4310.66,40.34,0,29.79,23.8,34.49,82.85,0.0,37.81,9.57,62.94,0,,,0,Monday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9458,25677.19,27895.87,30346.71,26259.34,26307.32,28978.344286,27616.665,28603.687667,1967.281983,29.64,0.0,1.058228,NORMAL
2020-04-28,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42240,10487,0.8939,9374.0,619.0,9993.0,1.04,0.82,28330.94,1729.75,4191.95,41.26,0,29.48,23.63,34.09,77.21,0.0,35.44,8.22,54.02,0,,,0,Tuesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9459,28906.38,25677.19,30139.94,26337.61,24863.2,28772.582857,27805.739286,28690.323,1873.391763,29.79,0.0,-1.252628,NORMAL
2020-04-29,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42241,10487,0.8939,9374.0,619.0,9993.0,1.04,0.82,27929.04,1677.15,4342.77,38.62,0,29.15,23.62,33.5,79.77,10.4,35.11,12.97,63.46,0,,,0,Wednesday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.946,28330.94,28906.38,30996.74,26083.96,29848.75,28514.154286,27948.12,28805.914333,1775.54995,29.48,0.0,-3.044077,NORMAL
2020-04-30,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42243,10488,0.8939,9376.0,619.0,9995.0,1.04,0.82,26363.15,1580.04,4294.37,36.79,0,28.5,23.16,32.7,76.4,0.0,32.74,11.09,60.75,0,,,0,Thursday,4,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9462,27929.04,28330.94,30282.09,26642.6,28980.73,28075.911429,28079.911429,28741.924,1399.416249,29.15,10.4,-8.276321,NORMAL
2020-05-01,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42244,10488,0.894,9376.0,619.0,9995.0,1.04,0.82,24961.43,1511.61,4233.1,35.71,0,28.9,23.92,32.81,80.08,9.54,34.47,7.97,71.7,1,Labor Day,REGULAR,0,Friday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9463,26363.15,27929.04,27509.87,26855.94,30989.77,27516.062857,28059.950714,28654.671333,1127.128349,28.5,0.0,-12.888793,NORMAL
2020-05-02,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42245,10488,0.894,9376.0,619.0,9995.0,1.04,0.82,26621.13,1589.62,4199.88,37.85,0,29.48,24.17,33.66,78.25,4.61,35.69,9.54,77.75,0,,,1,Saturday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9464,24961.43,26363.15,27895.87,26192.44,30316.58,27152.0,27924.628571,28453.726667,1484.409435,28.9,9.54,-6.440621,NORMAL
2020-05-03,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42247,10489,0.894,9378.0,619.0,9997.0,1.04,0.82,26369.65,1540.4,4315.66,35.69,0,29.68,24.19,34.0,77.95,2.5,36.18,6.49,59.48,0,,,1,Sunday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9466,26621.13,24961.43,25677.19,25413.01,31367.08,26969.894286,27955.249286,28330.545,1455.860065,29.48,4.61,-6.921487,NORMAL
2020-05-04,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42248,10489,0.8941,9378.0,619.0,9997.0,1.04,0.82,27617.72,1686.97,4219.46,39.98,0,29.21,23.94,33.36,77.44,2.36,34.76,8.1,58.34,0,,,0,Monday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9467,26369.65,26621.13,28906.38,30346.71,31439.75,27068.817143,28023.580714,28163.964,1374.644189,29.68,2.5,-1.939514,NORMAL
2020-05-05,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42249,10490,0.8941,9379.0,619.0,9998.0,1.04,0.82,29107.06,1803.84,4347.07,41.5,0,29.29,24.01,33.44,80.54,0.21,35.69,9.12,73.71,0,,,0,Tuesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9468,27617.72,26369.65,28330.94,30139.94,29663.68,26884.722857,27828.652857,28036.563,1156.525114,29.21,2.36,3.818218,NORMAL
2020-05-06,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42251,10490,0.8941,9380.0,619.0,9999.0,1.04,0.82,28355.2,1728.56,4324.68,39.97,0,29.16,23.86,33.32,79.95,0.0,35.18,9.43,51.72,0,,,0,Wednesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.947,29107.06,27617.72,27929.04,30996.74,32202.26,26995.597143,27754.875714,28018.009,1340.801292,29.29,0.21,1.20348,NORMAL
2020-05-07,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42252,10491,0.8942,9381.0,619.0,10000.0,1.04,0.82,27304.47,1636.82,4198.36,38.99,0,28.34,23.52,32.14,81.71,0.0,33.28,5.89,68.45,0,,,0,Thursday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.947,28355.2,29107.06,26363.15,30282.09,32579.49,27056.477143,27566.194286,27889.773667,1398.674871,29.16,0.0,-2.098632,NORMAL
2020-05-08,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42253,10491,0.8942,9381.0,619.0,10000.0,1.04,0.82,28019.04,1672.78,4347.77,38.47,0,28.34,23.49,32.15,77.21,0.0,32.49,10.63,59.35,0,,,0,Friday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9471,27304.47,28355.2,24961.43,27509.87,33192.72,27190.951429,27353.507143,27713.939667,1365.769806,28.34,0.0,1.100891,NORMAL
2020-05-09,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42255,10492,0.8942,9382.0,619.0,10001.0,1.04,0.82,27329.11,1625.17,4233.92,38.38,0,28.73,23.7,32.69,78.34,1.59,33.68,7.32,55.76,0,,,1,Saturday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9473,28019.04,27304.47,26621.13,27895.87,26830.09,27627.752857,27389.876429,27541.483667,963.618133,28.34,0.0,-0.771105,NORMAL
2020-05-10,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42256,10492,0.8943,9383.0,619.0,10002.0,1.04,0.82,26900.56,1601.29,4261.19,37.58,0,29.25,23.95,33.41,79.43,0.88,35.3,9.28,59.83,0,,,1,Sunday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9474,27329.11,28019.04,26369.65,25677.19,30747.33,27728.892857,27349.393571,27558.117667,873.27471,28.73,1.59,-2.386076,NORMAL
2020-05-11,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42257,10492,0.8943,9383.0,619.0,10002.0,1.04,0.82,27439.43,1660.04,4252.28,39.04,0,28.31,23.79,31.86,83.15,19.09,33.44,9.92,86.31,0,,,0,Monday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9475,26900.56,27329.11,27617.72,28906.38,25996.29,27804.737143,27436.777143,27429.892,749.886659,29.25,0.88,0.034772,NORMAL
2020-05-12,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42259,10493,0.8943,9384.0,619.0,10003.0,1.04,0.82,30085.83,1880.58,4274.36,44.0,0,29.59,24.13,33.88,80.06,1.98,36.46,9.01,58.94,0,,,0,Tuesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9477,27439.43,26900.56,29107.06,28330.94,26152.28,27779.267143,27331.995,27477.996667,760.25356,28.31,19.09,9.490624,NORMAL
2020-05-13,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42260,10493,0.8944,9385.0,619.0,10004.0,1.04,0.82,34296.99,2106.41,4273.35,49.29,0,30.68,24.68,35.39,85.16,0.73,41.58,5.79,70.21,0,,,0,Wednesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9478,30085.83,27439.43,28355.2,27929.04,26259.34,27919.091429,27457.344286,27609.115,1071.467482,29.59,1.98,24.223431,HIGH
2020-05-14,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42262,10494,0.8944,9386.0,619.0,10005.0,1.04,0.82,33206.14,2013.35,4261.35,47.25,0,30.57,24.72,35.18,78.08,6.61,38.86,9.52,75.64,0,,,0,Thursday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.948,34296.99,30085.83,27304.47,26363.15,26337.61,28767.918571,27912.197857,27877.036667,2656.190952,30.68,0.73,19.116463,HIGH
2020-05-15,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42263,10494,0.8944,9386.0,619.0,10005.0,1.04,0.82,37338.95,2337.98,2461.35,94.99,90,31.71,25.18,36.84,77.46,0.0,42.31,11.47,71.38,0,,,0,Friday,5,2,2020,1,COVID-19 community quarantine period,CAPACITY_DERATING,Synthetic high-load capacity derating scenario.,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9481,33206.14,34296.99,28019.04,24961.43,26083.96,29611.014286,28400.982857,28105.987667,3025.242616,30.57,6.61,32.850517,CRITICAL
2020-05-16,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42264,10495,0.8945,9387.0,620.0,10007.0,1.04,0.82,32403.65,1981.78,4312.93,45.95,0,31.08,24.91,35.94,75.94,6.0,39.74,6.55,59.21,0,,,1,Saturday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9482,37338.95,33206.14,27329.11,26621.13,26642.6,30942.43,29285.091429,28481.154,4076.160181,31.71,0.0,13.772251,HIGH
2020-05-17,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42266,10495,0.8945,9388.0,620.0,10008.0,1.04,0.82,26750.66,1596.22,4342.97,36.75,0,29.94,24.3,34.38,77.94,0.0,36.92,5.93,64.67,0,,,1,Sunday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9483,32403.65,37338.95,26900.56,26369.65,26855.94,31667.364286,29698.128571,28673.189,3765.87452,31.08,6.0,-6.704971,NORMAL
2020-05-18,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42267,10496,0.8945,9389.0,620.0,10009.0,1.04,0.82,29168.26,1788.55,4278.97,41.8,0,29.93,24.33,34.32,76.73,2.59,36.55,8.89,64.6,0,,,0,Monday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9484,26750.66,32403.65,27439.43,27617.72,26192.44,31645.95,29725.343571,28669.679667,3797.789123,29.94,0.0,1.739051,NORMAL
2020-05-19,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42268,10496,0.8946,9389.0,620.0,10009.0,1.04,0.82,31333.98,1960.0,4317.2,45.4,0,29.89,24.43,34.18,84.61,7.93,38.65,9.61,83.53,0,,,0,Tuesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9485,29168.26,26750.66,30085.83,29107.06,25413.01,31892.925714,29836.096429,28768.873667,3525.061974,29.93,2.59,8.916256,ELEVATED
2020-05-20,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42270,10497,0.8946,9391.0,620.0,10011.0,1.04,0.82,33521.57,2044.1,2125.98,96.15,120,30.24,24.44,34.79,85.72,0.0,40.2,13.47,63.59,0,,,0,Wednesday,5,2,2020,1,COVID-19 community quarantine period,CAPACITY_DERATING,Synthetic high-load capacity derating scenario.,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9487,31333.98,29168.26,34296.99,28355.2,30346.71,32071.232857,29995.162143,28966.239333,3449.170017,29.89,7.93,15.726345,CRITICAL
2020-05-21,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42271,10497,0.8946,9391.0,620.0,10011.0,1.04,0.82,31981.33,1979.81,4268.97,46.38,0,30.26,24.39,34.87,81.28,0.3,38.87,8.01,44.6,0,,,0,Thursday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9488,33521.57,31333.98,33206.14,27304.47,30139.94,31960.458571,30364.188571,29072.068,3377.480057,30.24,0.0,10.007069,ELEVATED
2020-05-22,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42272,10497,0.8947,9391.0,620.0,10011.0,1.04,0.82,29117.08,1767.08,4302.04,41.08,0,29.08,23.96,33.1,80.31,2.52,35.03,10.68,80.89,0,,,0,Friday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9489,31981.33,33521.57,37338.95,28019.04,30996.74,31785.485714,30698.25,29133.447667,3333.632506,30.26,0.3,-0.056182,NORMAL
2020-05-23,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42274,10498,0.8947,9393.0,620.0,10013.0,1.04,0.82,26318.5,1602.2,3798.15,42.18,120,28.51,23.6,32.37,81.41,0.0,33.67,6.17,68.26,0,,,1,Saturday,5,2,2020,1,COVID-19 community quarantine period,PLANNED_MAINTENANCE,Synthetic planned maintenance and temporary capacity derating.,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9491,29117.08,31981.33,32403.65,27329.11,30282.09,30610.932857,30776.681429,29070.792333,2355.880469,29.08,2.52,-9.467552,NORMAL
2020-05-24,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42275,10498,0.8947,9393.0,620.0,10013.0,1.04,0.82,25012.9,1539.32,4319.82,35.63,0,28.78,23.76,32.73,79.12,0.0,33.96,3.94,76.48,0,,,1,Sunday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9492,26318.5,29117.08,26750.66,26900.56,27509.87,29741.625714,30704.495,28938.672667,2683.974584,28.51,0.0,-13.565835,NORMAL
2020-05-25,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42276,10499,0.8948,9394.0,620.0,10014.0,1.04,0.82,28348.8,1723.57,4232.63,40.72,0,29.94,24.36,34.32,82.55,4.35,38.21,9.99,68.91,1,Eid al-Fitr,REGULAR,0,Monday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9493,25012.9,26318.5,29168.26,27439.43,27895.87,29493.374286,30569.662143,28855.440333,3060.661339,28.78,0.0,-1.755788,NORMAL
2020-05-26,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42278,10499,0.8948,9394.0,620.0,10014.0,1.04,0.82,30181.47,1834.89,4363.37,42.05,0,29.6,24.36,33.71,84.95,22.93,37.78,8.41,54.68,0,,,0,Tuesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9495,28348.8,25012.9,31333.98,30085.83,25677.19,29376.308571,30634.617143,28870.538,3090.693216,29.94,4.35,4.540726,NORMAL
2020-05-27,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42279,10500,0.8948,9396.0,620.0,10016.0,1.04,0.82,29365.54,1829.15,4278.75,42.75,0,29.2,24.12,33.19,86.79,11.76,36.96,8.25,81.22,0,,,0,Wednesday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9495,30181.47,28348.8,33521.57,34296.99,28906.38,29211.664286,30641.448571,29020.680667,2998.342893,29.6,22.93,1.188323,NORMAL
2020-05-28,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42280,10500,0.8949,9396.0,620.0,10016.0,1.04,0.82,28050.86,1697.43,4215.62,40.27,0,29.35,24.11,33.46,78.86,5.22,35.45,8.0,78.16,0,,,0,Thursday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9496,29365.54,30181.47,31981.33,33206.14,28330.94,28617.945714,30289.202143,29035.986,2342.407554,29.2,11.76,-3.392776,NORMAL
2020-05-29,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42282,10501,0.8949,9397.0,620.0,10017.0,1.04,0.82,27121.74,1675.43,4180.07,40.08,0,29.61,24.14,33.9,74.98,0.63,35.24,12.42,65.9,0,,,0,Friday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9498,28050.86,29365.54,29117.08,37338.95,27929.04,28056.45,29920.967857,29026.65,1813.078836,29.35,5.22,-6.562624,NORMAL
2020-05-30,President Quirino,Municipality,1206510000,6.6982,124.7402,EASTERN_LOWLAND,SUKELCO_GRID,1,,42283,10501,0.8949,9398.0,620.0,10018.0,1.04,0.82,29127.54,1746.37,4182.71,41.75,0,29.75,24.35,33.99,81.37,10.9,37.27,10.17,66.61,0,,,1,Saturday,5,2,2020,1,COVID-19 community quarantine period,NORMAL,,TRAIN,OFFICIAL_SUKELCO_GRID_DAILY_ALLOCATION,RESEARCH-GRADE SYNTHETIC / NOT OFFICIAL MUNICIPAL DAILY DATA,4.9499,27121.74,28050.86,26318.5,32403.65,26363.15,27771.401429,29191.167143,28999.74,1774.9886,29.61,0.63,0.440694,NORMAL
